,retraction_ind,pos_x,pos_y,pos_z,dir_x,dir_y,dir_z,stress_induced
297,435,0.002683536,0.042518802,0.022009928,-0.707106781,-0.707106781,6.12E-17,13262.22559
335,436,0.0037639,0.058563162,0.020680381,0,0,-1,13169.2728
342,437,0.001799451,0.059398297,0.022404443,0,0,-1,19674.05133
348,442,-0.000703737,0.051769618,0.019873895,-0.5,0.5,-0.707106781,14966.82977
356,443,-0.001865657,0.052352428,0.022636186,0,0,-1,15866.66472
360,444,0.000868694,0.044662461,0.02306075,-0.5,-0.5,-0.707106781,11582.39335
343,446,-0.011767593,0.056260161,0.057902988,-0.707106781,8.66E-17,0.707106781,11695.29215
364,447,-0.01207749,0.058736037,0.059082679,-0.707106781,0.707106781,6.12E-17,11860.52519
336,448,0.004426434,0.040676154,0.020851385,-0.707106781,-0.707106781,6.12E-17,5925.923986
367,449,0.005265414,0.041910082,0.023689717,-0.707106781,-0.707106781,6.12E-17,12245.03516
383,455,0.002104776,0.061975513,0.024255887,0,0,-1,18123.98301
378,456,0.004729584,0.06366419,0.024593074,0,0,-1,6313.833446
392,459,-0.005700919,0.045838386,0.050991237,-0.707106781,8.66E-17,0.707106781,19108.97385
371,460,-0.005040607,0.046923432,0.048394427,-0.5,-0.5,0.707106781,15046.51327
384,461,-0.003626682,0.044631731,0.049241025,-0.5,-0.5,0.707106781,16228.84977
391,462,0.00279122,0.043510493,0.024734125,-1.30E-16,-0.707106781,-0.707106781,16492.40505
400,471,0.005165245,0.065732695,0.027348207,0,0,-1,9876.001932
404,478,-0.003397872,0.058170311,0.029898146,-0.707106781,8.66E-17,-0.707106781,15587.09339
417,479,-0.00202595,0.061096251,0.028725242,0,0,-1,21800.85495
427,480,-0.002652742,0.058283053,0.027246729,0,0,-1,25219.31838
409,481,0.002420136,0.064239167,0.026611956,0,0,-1,14726.10813
433,485,-0.002854937,0.052876923,0.025136858,0,0,-1,22872.08098
439,494,-0.002942748,0.05568495,0.025988445,0,0,-1,20226.86607
411,499,0.005578499,0.067050129,0.030259985,-0.5,0.5,-0.707106781,5598.085001
421,500,0.002874334,0.065911271,0.029370714,0,0,-1,12616.68142
441,501,-0.002142284,0.050165247,0.024531258,-0.5,0.5,-0.707106781,22353.05086
448,502,-0.000812638,0.047312304,0.024350192,-0.5,-0.5,-0.707106781,16052.44977
